,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
206,5206.031252771603,21.935016168613657,92.80706015684453,18.07714669222662,6.072921787485975,6.850545130152011,0.0,35.0,7.3
207,6102.2712332202245,20.816202319345894,90.31555612136655,18.4177185172932,7.301650947807642,7.725006915403582,0.0438877,35.0,7.3
208,6999.775239062759,19.85515309896436,88.04756024646817,18.2756138314335,8.410664764804064,8.396096400811718,0.0,35.0,7.3
209,7883.18079707214,18.189043488199225,85.14976203123105,18.309154422580946,9.691179578365803,8.369445436243398,0.0,35.0,7.3
210,75.02,0.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.3
211,-29.94716901734997,1.6433486964621518,99.03556353394102,15.33272593077629,1.395424611784628,3.0560870364017254,0.0,36.5,7.3
212,-80.4545074371905,3.1730017366181076,99.5173978183295,15.42047675252173,2.1153001356790164,3.3189983790204516,0.0,36.5,7.3
213,-47.86626862032956,5.060363816597878,100.00520958692914,15.634887374530358,2.8737962131703303,3.7988604223759816,0.032369717,36.5,7.3
214,105.64053115454264,7.812527434868071,100.71579765715464,15.708111767298275,3.4268886395049156,4.54777004058255,0.0,35.0,7.3
215,490.35883943602045,9.27498096425636,100.72381318145975,15.785745710200727,3.8791875314521587,4.372531664946916,0.0,35.0,7.3
